0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09706526610837223,0.08829103261870126,0.16538580503054492,0.15225156646621765,0.14085612247332077,0.13088893013511121,0.12210768145851594,0.11432078588999817,0.10737493714126638,0.10114613334841731,0.09553308839780578,0.09045232805932084,0.0858344921911312,0.08162151289866368,0.07776443738718343,0.0742217311331552,0.07095794296823014,0.0679426457222742,0.06514958872193036,0.06255601464683436,0.06014210497506993,0.057890526831118685,0.05578606039181182,0.05381529073751671,0.05196635159743904,0.050228711141322185,0.04859299203801975,0.07878733916075385,0.07634903227779236,0.07404353029984895,0.07186067603372708,0.06979130085262422,0.06782710888028814,0.06596057693424735,0.06418486779887247,0.06249375481553193,0.06088155611529152,0.059343077095444584,0.08263663596935628,0.08063057464184505,0.07871102090153936,0.076872701208882,0.07511075343691784,0.07342068803983988,0.07179835349832585,0.09194580705747064,0.11131342509620444,0.1089798324987972,0.1067335777649857,0.1045700238023707,0.10248484952921001,0.10047402375034584,0.09853378155936093,0.09666060298836608,0.09485119366121073,0.09310246723561554,0.0914115294454427,0.08977566357663529,0.08819231722975875,0.08665909023898254,0.08517372363209942,0.08373408952908894,0.08233818188804634,0.08098410801723208,0.0796700807807342,0.07839441143293464,0.07715550302376559,0.09155227013614202,0.09014214614897444,0.08877115232813883,0.08743773851593158,0.08614043379451158,0.08487784154911256,0.09813070269816647,0.11103721251432426,0.10946675148267944,0.12191647195250545,0.1202315535562722,0.1322527262706509,0.13046583217342025,0.12872258367892458,0.12702145535453074,0.1253609906925657,0.123739798308157,0.12215654838387778,0.13327060081543782,0.13160085091236026
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05549440957150902,0.05254303638880097,0.04986057234099148,0.04741328625097275,0.04517274183047813,0.043114812005850954,0.041218903475972894,0.039467341340243114,0.0378448767917484,0.07614781365946373,0.07320942404314892,0.07046863638406814,0.06790692398634518,0.06550795721635157,0.06325729157051109,0.061142106925093025,0.05915098849818085,0.05727374199440242,0.05550123690912501,0.05382527314567188,0.052238467024523914,0.05073415349554078,0.04930630194668316,0.04794944346865118,0.04665860780952252,0.04542926855624975,0.04425729532571735,0.04313891194857689,0.04207065979334067,0.04104936551333635,0.040072112610720835,0.039136216304270686,0.03823920126465282,0.037378781845167616,0.036552844489824016,0.03575943204589119,0.03499672974626014,0.03426305265925333,0.03355683443092627,0.0328766171682228,0.03222104233123805,0.03158884251985948,0.030978834054649605,0.0303899102643796,0.029821035403435472,0.02927123913165778,0.028739611497261727,0.046120916994666424,0.0453074962687281,0.04451982361938913,0.0437567385331483,0.043017147843172954,0.042300020975157226,0.05804965848160749,0.0571077597044054,0.05619335598016531,0.055305302610151624,0.07004294215308841,0.06896411327516996,0.06791522130621898,0.06689508028322001,0.06590256486637425,0.06493660656216274,0.06399619022286668,0.0773911936840019,0.07629660700336524,0.08921004853851784,0.08797714170071198,0.08677502037029067,0.08560258501822525,0.08445878686838015,0.08334262503819102,0.0822531438688479,0.08118943043058327,0.08015061218989586,0.0791358548266551,0.07814436019004158
0.0,0.0,0.0,0.0,0.0,0.22825493461535226,0.3795853298470132,0.3144357082610468,0.26650170413846946,0.22998976627440096,0.20139633222072187,0.1784907078962025,0.15979184421171957,0.14428160633136144,0.13123924264173095,0.12014155697123845,0.19001617947250457,0.1757941994877954,0.16335473595955358,0.15239537860611146,0.14267701458383106,0.13400831137728153,0.12623450959072557,0.11922920001343926,0.11288820339355521,0.10712495543840733,0.10186698504157018,0.09705319711387057,0.0926317548718746,0.08855841380812769,0.08479519957034418,0.12241839112277891,0.11754497331984924,0.1130091513119101,0.10877835601025163,0.14117650718327113,0.13618912549146406,0.13151005749567277,0.12711265053393417,0.15553859418467736,0.1506023405471785,0.14594150636420083,0.14153452933320873,0.13736199393534998,0.13340637430072252,0.12965181282588667,0.12608392891491627,0.14961041735851557,0.14566855180804344,0.14191062990714234,0.13832454340186387,0.1348992022206294,0.13162443105512267,0.12849087818054916,0.1254899348694261,0.12261366399992314,0.11985473666591294,0.11720637576861832,0.11466230571494639,0.11221670747005379,0.10986417831527116,0.10759969575039191,0.105418585054098,0.10331649008008095,0.1012893469209784,0.09933336011903934,0.11645550262423261,0.11427554857747158,0.11216870454227063,0.11013148354247417,0.10816061251448439,0.1062530163589344,0.1044058033856264,0.10261625201269897,0.10088179859654088,0.09920002628260044,0.09756865477920734,0.0959855309670508,0.09444862026623296,0.09295599869100302,0.0915058455295141,0.09009643659235352,0.08872613797927983,0.08739340031864822,0.10093365045160363,0.09945422855010712,0.09801392566869505,0.09661126377794459,0.09524483695989341,0.0939133071171626,0.10643566864034697,0.10498132964823145,0.10356290506404593,0.10217912606742312,0.10082878178014046,0.09951071603614772,0.09822382436343836,0.09696705116183231,0.09573938706208614,0.09453986645296837
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09706526610837223,0.08829103261870126,0.08082507877896165,0.07440629412892856,0.06883726927654156,0.06396623995336558,0.05967478872553871,0.05586928408955887,0.05247480430213507,0.04943074887571718,0.04668761865218172,0.04420461925244953,0.04194785394078442,0.03988894457341197,0.03800396761293935,0.036272624877571776,0.03467759115929595,0.07569814332130205,0.07258626525313198,0.06969664062983495,0.06700718869055029,0.06449859805166595,0.0621539115820118,0.0599581830795641,0.057898191765859926,0.055962203626309104,0.054139770928864316,0.05242156302952039,0.050799222951634505,0.04926524530320991,0.04781287194329366,0.046436002478688794,0.045129117205284563,0.04388721053476801,0.04270573329040743,0.04158054253272304,0.040507857800873855,0.039484222839120064,0.03850647202806585,0.0375717008640625,0.03667723993229297,0.05917593426929995,0.05781960225676435,0.05651860466886187,0.05526974570226221,0.05407006604325822,0.05291682167238925,0.0518074648879198,0.05073962728363143,0.04971110445164292,0.04871984221105214,0.04776392418892286,0.04684156060220493,0.045951078108146304,0.04509091060710422,0.04425959089578423,0.04345574308116217,0.042678075675951936,0.04192537530570565,0.041196500965669146,0.04049037877253186,0.056708323861469505,0.05576295521849353,0.05484591820250242,0.05395600248825527,0.05309206438464652,0.052253022368462056,0.05143785296947726,0.06604797934709598,0.06504343956817951,0.06406643500713602,0.06311588790893813,0.0621907749611046,0.06129012394123771,0.060413010607135186,0.05955855580937438,0.058725922808138584,0.057914314777734344,0.05712297248375657,0.056351172119213574,0.05559822328714459,0.05486346711836192,0.054146274513942015,0.053446044502986054,0.05276220270698081,0.052094199902824316,0.051441510677245554
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12432481025944539,0.11018484372371419,0.20340276250340172,0.18365941923383103,0.16705749053633162,0.15293098781081244,0.14078585795874038,0.13024857813563437,0.12103199168372436,0.11291203825678979,0.10571155553668499,0.0992887823722537,0.0935290551892333,0.08833871549372571,0.08364057530417926,0.07937049782842484,0.12455737934508737,0.11867134267920786,0.11326504486481838,0.10828438613743975,0.10368293353548876,0.09942062758244663,0.13527226315972773,0.13005238100760835,0.12518352750194983,0.12063279102047962,0.11637116289713971,0.11237298329226994,0.10861547798468521,0.10507836926306177,0.10174354754105643,0.09859479299611483,0.09561753862253737,0.09279866773330447,0.09012634024564514,0.08758984312001705,0.08517946114987052,0.08288636496514623,0.08070251365032086,0.07862056981453705,0.07663382530756317,0.07473613606713018,0.07292186482322954,0.07118583058320006,0.06952326398578591,0.06792976774911043,0.06640128155171482,0.06493405078150342,0.06352459866788328,0.06216970138022625,0.08183052702270267,0.08014386441292976,0.09878990279053584,0.09681998678347646,0.09492030964848673,0.09308731458481774,0.11032819767281422,0.10826294188352997,0.10626694942337575,0.10433691678340686,0.10246974311222962,0.1006625151067955,0.09891249322315371,0.09721709907544163,0.09557390390612758,0.09398061802343474,0.1088803540080576,0.12333943140584294,0.1213645327929937,0.11944654479482185,0.1331835536474778,0.1311322082967262,0.12913778665304554,0.12719803366026547,0.12531080953457818,0.12347408258286048,0.12168592254666648,0.11994449442782994,0.11824805275576487,0.11659493626027011,0.11498356291697731,0.11341242533557505,0.11188008646363361,0.11038517558127686,0.10892638456413198,0.10750246439395653,0.10611222189812258,0.10475451670074609,0.10342825836970605,0.1021324037451181
0.0,0.0,0.4362085839710631,0.2895659012279163,0.2107070115500801,0.1626120964057203,0.3268143026744113,0.2707219659218272,0.2294518827549507,0.19801593785911856,0.17339764395643753,0.15367642437201123,0.13757712965398,0.1242231689536904,0.11299399158750882,0.18799986384838707,0.25248546767945235,0.23358790181040118,0.21705886846530068,0.2695858527415423,0.3161648936219627,0.3577130266320449,0.3369621482952706,0.3182626328276773,0.3545196431942743,0.3364204570324029,0.3199080692631138,0.3047906138759338,0.2909053000972047,0.278113180308623,0.26629499799428924,0.2553478660361845,0.24518258919446578,0.23572149058154906,0.22689663557401266,0.2186483714642365,0.21092411969925598,0.20367737151386509,0.19686684836073545,0.1904557966464166,0.18441139252982575,0.17870423738927022,0.17330792835330527,0.1681986912703791,0.16335506584935547,0.1587576345783825,0.15438878852980004,0.15023252436514434,0.1462742678291952,0.14250071981357434,0.1388997217160371,0.1602232133527265,0.18060937399047877,0.17630964772761062,0.17219188259496693,0.16824518761589857,0.16445950638114265,0.16082553964771054,0.15733467631710904,0.15397893176040672,0.1507508925997915,0.14764366717684613,0.14465084104036233,0.16170689588264722,0.15853409135246876,0.17478354168094495,0.17146081540719393,0.16825120581395792,0.16514923821198932,0.16214977862512156,0.15924800802685335,0.15643939885916452,0.15371969360267604,0.15108488519344807,0.14853119910460902,0.16272579788706013,0.16004972773377613,0.15745280215682836,0.1709435834367044,0.1682420714393294,0.16561742348514844,0.16306651894502056,0.1605864006051563,0.15817426424099099,0.15582744897232317,0.15354342833269988,0.15131980199248796,0.14915428808084022,0.14704471605692557,0.14498902008541456,0.1429852328753572,0.14103147994531248,0.13912597428093582,0.13726701135424324,0.13545296447648605,0.13368228045901945,0.1319534755587611,0.1302651316868363,0.1286158928608176,0.1270044618826081
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051052703310866046,0.048546904343776794,0.04625279009310084,0.044145656623938885,0.04220441826392851,0.040410977518114136,0.03874972099140954,0.037207113067828076,0.03577136607211681,0.034432170743641966,0.03318047462462293,0.03200829877915109,0.06526571909835205,0.06308337705553595,0.06102904035037448,0.059092191017244285,0.057263408656760724,0.05553423281807306,0.05389704538884288,0.052344969702690154,0.05087178367483102,0.0494718447573587,0.07506078905021925,0.07308312236248259,0.07119774173156838,0.06939857234589976,0.06768005022445181,0.06603707033052633,0.06446494082611864,0.06295934264114672,0.061516293655662656,0.06013211689658862,0.058803412237177645,0.05752703116025004,0.05630005420769212,0.05511977079067258,0.05398366107912096,0.05288937972652385,0.051834741218096225,0.05081770665775963,0.049836371832835395,0.04888895641554362,0.0479737941777928,0.047089324110769507,0.04623408235384496,0.04540669484860225,0.0446058706436004,0.043830395784042415,0.04307912772797874,0.04235099023720723,0.04164496869675326,0.0409601058218379,0.04029549771566134,0.03965029024522249,0.039023675705832477,0.038414889748017704,0.03782320854319858,0.03724794616691566,0.03668845218049397,0.03614410939392162,0.03561433179439753,0.03509856262650145,0.034596272611277255,0.03410695829271795,0.033630140501212324,0.033165362924475396,0.03271219077734762,0.03227020956262466,0.031839023915777837,0.03141825652705544,0.031007547135023048,0.030606551586114434,0.030214940955228434,0.029832400722827463,0.02945863000437399
1.0,0.38685280723454163,0.21810429198553155,0.14478295061395816,0.10535350577504005,0.08130604820286015,0.06536286053488226,0.05414439318436544,0.1983349077006845,0.1711621290137589,0.14988242980052063,0.24656976010066486,0.22073886734898632,0.2963780565576685,0.269586904854149,0.24679044039176568,0.22719139125388962,0.21018698969145005,0.1953138402929157,0.18221036851862216,0.17059068092642363,0.16022601225804833,0.15093132562598088,0.1425554808245219,0.13497391672820702,0.12808313340277633,0.12179648132427766,0.11604091261675344,0.11075444902667195,0.1498576747352209,0.1434896007041461,0.13759088084325807,0.13211345345614434,0.1270154633608926,0.12226030486809003,0.11781583489107791,0.1136537221595458,0.10974890602947515,0.1060791440918143,0.10262463215013311,0.09936768350402028,0.09629245708804197,0.09338472605787297,0.09063168002075733,0.08802175537756882,0.08554448925426442,0.08319039330890074,0.08095084435041755,0.07881798923069765,0.07678466189793652,0.0748443108472454,0.07299093548940035,0.07121903019308054,0.06952353494955386,0.06789979176928447,0.06634350605350559,0.06485071229533844,0.0634177435584965,0.06204120426018116,0.06071794585103211,0.0594450450410419,0.058219784267893336,0.05703963414463275,0.05590223765810551,0.054805395919102204,0.05374705529048269,0.05272529574131167,0.051738320293798316,0.05078444544603588,0.0498620924675659,0.04896977947696342,0.04810611422122278,0.04726978748594505,0.046459567073378345,0.04567429229240433,0.044912868910735725,0.0441742645250083,0.04345750430921668,0.04276166710614282,0.042085881830132295,0.04142932415285006,0.04079121344654861,0.040170809961954615,0.03956741222016543,0.03898035459997962,0.03840900510389693,0.037852763287638286,0.03731105833947982,0.036783347296985666,0.036269113389880626,0.03576786449884082,0.03527913172091144,0.03480246803309823,0.047699171456993046,0.047068804902061216,0.04645350658885375,0.04585276092870163,0.045266075147239716,0.04469297805158882,0.0441330188759471
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07484615270231297,0.06954992569663024,0.06488386881656867,0.06074617735833166,0.05705538957455452,0.053745615092294224,0.05076303391568977,0.04806329067797481,0.045609529758848244,0.04337089585413152,0.0413213771136786,0.03943890350434962,0.03770463748104452,0.036102411080438976,0.07572731646536002,0.07271264809040778,0.06990681454305087,0.06728966877132186,0.06484351985209659,0.06255277481104775,0.09476077448279754,0.12502998239078725,0.12095832842963418,0.11711953207284298,0.113494922278625,0.11006773060384573,0.1068228581033317,0.103746675362861,0.10082685033574766,0.09805219960572016,0.09541255946495786,0.09289867381529737,0.09050209640334361,0.08821510531026053,0.0860306279529176,0.08394217512937996,0.08194378286993334,0.08002996104402825,0.07819564783095735,0.09893714711288361,0.09675099011156282,0.1163568241969239,0.11387508407088194,0.11148778844156076,0.10918984058454058,0.10697649669388463,0.10484333624667537,0.10278623527774775,0.10080134223878752,0.09888505615678565,0.09703400684202083,0.09524503692613227,0.09351518553715431,0.09184167344121323,0.09022188950043465,0.08865337831390446,0.08713382892362466,0.08566106448061213,0.08423303277786352,0.08284779756707118,0.09772927250724653,0.0961644411916695,0.09464470358948947,0.093168205912511,0.09173319264846813,0.09033800021452358,0.08898105109204335,0.08766084840087256,0.1010333412853509,0.09957016958623441,0.0981452365332899,0.09675711388569361,0.09540444230004581,0.10790619593439715,0.10643176362948503,0.10499374193004443,0.10359084448554168,0.10222184368812308,0.10088556739801686,0.09958089588370572,0.09830675896071753,0.09706213331424869,0.0958460399920732
